|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|424        |349    |GANGS PRIDE                |A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin                                             |Animation  |PG-13 |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |709    |RACER EGG                  |A Emotional Display of a Monkey And a Waitress who must Reach a Secret Agent in California                                        |Drama      |NC-17 |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |254    |DRIVER ANNIE               |A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House                              |Sports     |PG-13 |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |558    |MANNEQUIN WORST            |A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India                                     |New        |PG-13 |KYLE SPURLOCK       |1               |4.99  |2006-02-15 |
|424        |63     |BEDAZZLED MARRIED          |A Astounding Character Study of a Madman And a Robot who must Meet a Mad Scientist in An Abandoned Fun House                      |Family     |PG    |KYLE SPURLOCK       |1               |1.99  |2006-02-15 |
|424        |758    |SAINTS BRIDE               |A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico                              |Drama      |G     |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |521    |LIES TREATMENT             |A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station                |Drama      |NC-17 |KYLE SPURLOCK       |1               |4.99  |2006-02-15 |
|424        |771    |SCORPION APOLLO            |A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House                  |Drama      |NC-17 |KYLE SPURLOCK       |1               |8.99  |2006-02-15 |
|424        |381    |GRINCH MASSAGE             |A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station                         |Games      |R     |KYLE SPURLOCK       |1               |4.99  |2006-02-15 |
|424        |327    |FOOL MOCKINGBIRD           |A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat                                             |Action     |PG    |KYLE SPURLOCK       |1               |6.99  |2006-02-15 |
|424        |556    |MALTESE HOPE               |A Fast-Paced Documentary of a Crocodile And a Sumo Wrestler who must Conquer a Explorer in California                             |Games      |PG-13 |KYLE SPURLOCK       |1               |4.99  |2006-02-15 |
|424        |23     |ANACONDA CONFESSIONS       |A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia                                               |Animation  |R     |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |616    |NATIONAL STORY             |A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California                                               |Documentary|NC-17 |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |656    |PAPI NECKLACE              |A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan                                              |Travel     |PG    |KYLE SPURLOCK       |1               |6.99  |2006-02-15 |
|424        |815    |SNATCHERS MONTEZUMA        |A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies                                     |Classics   |PG-13 |KYLE SPURLOCK       |1               |2.99  |2006-02-15 |
|424        |812    |SMOKING BARBARELLA         |A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention                                     |Documentary|PG-13 |KYLE SPURLOCK       |1               |0.99  |2006-02-15 |
|424        |571    |METAL ARMAGEDDON           |A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory                                    |Documentary|PG-13 |KYLE SPURLOCK       |1               |3.99  |2006-02-15 |
|424        |945    |VIRGINIAN PLUTO            |A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin                                                   |Documentary|R     |KYLE SPURLOCK       |1               |0.99  |2006-02-15 |
|424        |938    |VELVET TERMINATOR          |A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park           |Comedy     |R     |KYLE SPURLOCK       |1               |9.99  |2006-02-15 |
|424        |205    |DANCES NONE                |A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park                              |Action     |NC-17 |KYLE SPURLOCK       |1               |0.99  |2006-02-15 |
|425        |234    |DISTURBING SCARFACE        |A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat                                          |Sci-Fi     |R     |FRANCIS SIKES       |1               |5.99  |2006-02-15 |
|425        |412    |HEAVYWEIGHTS BEAST         |A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park                        |Documentary|G     |FRANCIS SIKES       |1               |6.99  |2006-02-15 |
|425        |8      |AIRPORT POLLOCK            |A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India                                                     |Horror     |R     |FRANCIS SIKES       |1               |4.99  |2006-02-15 |
|425        |23     |ANACONDA CONFESSIONS       |A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia                                               |Animation  |R     |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |823    |SOUTH WAIT                 |A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park                            |Action     |R     |FRANCIS SIKES       |1               |5.99  |2006-02-15 |
|425        |271    |EASY GLADIATOR             |A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India                                           |Action     |G     |FRANCIS SIKES       |1               |8.99  |2006-02-15 |
|425        |958    |WARDROBE PHANTOM           |A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India                                         |Drama      |G     |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |775    |SEATTLE EXPECATIONS        |A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert                  |Drama      |PG-13 |FRANCIS SIKES       |1               |7.99  |2006-02-15 |
|425        |703    |PUNK DIVORCE               |A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies                                     |Animation  |PG    |FRANCIS SIKES       |1               |7.99  |2006-02-15 |
|425        |471    |ISLAND EXORCIST            |A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House                             |Classics   |NC-17 |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |172    |CONEHEADS SMOOCHY          |A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria                                               |Drama      |NC-17 |FRANCIS SIKES       |1               |4.99  |2006-02-15 |
|425        |445    |HYDE DOCTOR                |A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat                                             |Classics   |G     |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |784    |SHANGHAI TYCOON            |A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House                   |Travel     |PG    |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |532    |LOSER HUSTLER              |A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria                                                    |Sports     |PG    |FRANCIS SIKES       |1               |4.99  |2006-02-15 |
|425        |741    |ROMAN PUNK                 |A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin                                |Music      |NC-17 |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |931    |VALENTINE VANISHING        |A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California                                          |Travel     |PG-13 |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |530    |LORD ARIZONA               |A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat                                  |Action     |PG-13 |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|425        |650    |PACIFIC AMISTAD            |A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse                                        |Documentary|G     |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |617    |NATURAL STOCK              |A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory                                        |Family     |PG-13 |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |920    |UNBREAKABLE KARATE         |A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia                                            |New        |G     |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |894    |TOMATOES HELLFIGHTERS      |A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank                                       |Travel     |PG    |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |307    |FELLOWSHIP AUTUMN          |A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon                                            |Travel     |NC-17 |FRANCIS SIKES       |1               |5.99  |2006-02-15 |
|425        |47     |BABY HALL                  |A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft                           |Foreign    |NC-17 |FRANCIS SIKES       |1               |4.99  |2006-02-15 |
|425        |273    |EFFECT GLADIATOR           |A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse           |Family     |PG    |FRANCIS SIKES       |1               |0.99  |2006-02-15 |
|425        |25     |ANGELS LIFE                |A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin                                                 |New        |G     |FRANCIS SIKES       |1               |6.99  |2006-02-15 |
|425        |302    |FANTASIA PARK              |A Thoughtful Documentary of a Mad Scientist And a A Shark who must Outrace a Feminist in Australia                                |Games      |G     |FRANCIS SIKES       |1               |2.99  |2006-02-15 |
|426        |348    |GANDHI KWAI                |A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin                                        |Family     |PG-13 |BRADLEY MOTLEY      |1               |0.99  |2006-02-15 |
|426        |767    |SCALAWAG DUCK              |A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery                                           |Music      |NC-17 |BRADLEY MOTLEY      |1               |6.99  |2006-02-15 |
|426        |322    |FLATLINERS KILLER          |A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft                                  |Sports     |G     |BRADLEY MOTLEY      |1               |7.99  |2006-02-15 |
|426        |252    |DREAM PICKUP               |A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico                            |Action     |PG    |BRADLEY MOTLEY      |1               |2.99  |2006-02-15 |
|426        |18     |ALTER VICTORY              |A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies                              |Animation  |PG-13 |BRADLEY MOTLEY      |1               |0.99  |2006-02-15 |
|426        |560    |MARS ROMAN                 |A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia                                                     |Games      |NC-17 |BRADLEY MOTLEY      |1               |0.99  |2006-02-15 |
|426        |894    |TOMATOES HELLFIGHTERS      |A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank                                       |Travel     |PG    |BRADLEY MOTLEY      |1               |2.99  |2006-02-15 |
|426        |791    |SHOW LORD                  |A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan                                                   |Documentary|PG-13 |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |764    |SATURDAY LAMBS             |A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon                                        |Sports     |G     |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |936    |VANISHING ROCKY            |A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention                                      |Music      |NC-17 |BRADLEY MOTLEY      |1               |3.99  |2006-02-15 |
|426        |755    |SABRINA MIDNIGHT           |A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert                                   |Children   |PG    |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |460    |INNOCENT USUAL             |A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback                                        |Foreign    |PG-13 |BRADLEY MOTLEY      |1               |10.99 |2006-02-15 |
|426        |591    |MONSOON CAUSE              |A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat                                                |Games      |PG    |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |622    |NEWSIES STORY              |A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico                          |Documentary|G     |BRADLEY MOTLEY      |1               |5.99  |2006-02-15 |
|426        |490    |JUMANJI BLADE              |A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans                                       |New        |G     |BRADLEY MOTLEY      |1               |5.99  |2006-02-15 |
|426        |893    |TITANS JERK                |A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China                 |Sci-Fi     |PG    |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |551    |MAIDEN HOME                |A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention                           |New        |PG    |BRADLEY MOTLEY      |1               |10.99 |2006-02-15 |
|426        |652    |PAJAMA JAWBREAKER          |A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California                                   |Classics   |R     |BRADLEY MOTLEY      |1               |1.99  |2006-02-15 |
|426        |586    |MOCKINGBIRD HOLLYWOOD      |A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin                                                       |Action     |PG    |BRADLEY MOTLEY      |1               |0.99  |2006-02-15 |
|426        |868    |SUPERFLY TRIP              |A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House                        |Travel     |PG    |BRADLEY MOTLEY      |1               |0.99  |2006-02-15 |
|426        |856    |STREETCAR INTENTIONS       |A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico                         |Horror     |R     |BRADLEY MOTLEY      |1               |6.99  |2006-02-15 |
|426        |164    |COAST RAINBOW              |A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert                              |Documentary|PG    |BRADLEY MOTLEY      |1               |5.99  |2006-02-15 |
|426        |344    |FURY MURDER                |A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery                           |Children   |PG-13 |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |92     |BOWFINGER GABLES           |A Fast-Paced Yarn of a Waitress And a Composer who must Outgun a Dentist in California                                            |Horror     |NC-17 |BRADLEY MOTLEY      |1               |4.99  |2006-02-15 |
|426        |193    |CROSSROADS CASUALTIES      |A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback                               |Animation  |G     |BRADLEY MOTLEY      |1               |2.99  |2006-02-15 |
|426        |611    |MUSKETEERS WAIT            |A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia                                                    |Classics   |PG    |BRADLEY MOTLEY      |1               |6.99  |2006-02-15 |
|426        |876    |TARZAN VIDEOTAPE           |A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert                    |Horror     |PG-13 |BRADLEY MOTLEY      |1               |2.99  |2006-02-15 |
|427        |304    |FARGO GANDHI               |A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback                                   |Children   |G     |JESUS MCCARTNEY     |1               |6.99  |2006-02-15 |
|427        |968    |WEREWOLF LOLA              |A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery                                           |Action     |G     |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |191    |CROOKED FROGMEN            |A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park         |Children   |PG-13 |JESUS MCCARTNEY     |1               |3.99  |2006-02-15 |
|427        |101    |BROTHERHOOD BLANKET        |A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan                           |Documentary|R     |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |925    |UNITED PILOT               |A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert                                          |Documentary|R     |JESUS MCCARTNEY     |1               |1.99  |2006-02-15 |
|427        |299    |FACTORY DRAGON             |A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert                                 |Travel     |PG-13 |JESUS MCCARTNEY     |1               |0.99  |2006-02-15 |
|427        |679    |PILOT HOOSIERS             |A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft    |Family     |PG    |JESUS MCCARTNEY     |1               |3.99  |2006-02-15 |
|427        |266    |DYNAMITE TARZAN            |A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat                        |Classics   |PG-13 |JESUS MCCARTNEY     |1               |2.99  |2006-02-15 |
|427        |650    |PACIFIC AMISTAD            |A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse                                        |Documentary|G     |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |199    |CUPBOARD SINNERS           |A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park                        |Documentary|R     |JESUS MCCARTNEY     |1               |6.99  |2006-02-15 |
|427        |540    |LUCKY FLYING               |A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat                            |Music      |PG-13 |JESUS MCCARTNEY     |1               |2.99  |2006-02-15 |
|427        |447    |ICE CROSSING               |A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse                                    |Games      |R     |JESUS MCCARTNEY     |1               |7.99  |2006-02-15 |
|427        |895    |TOMORROW HUSTLER           |A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert                                     |Classics   |R     |JESUS MCCARTNEY     |1               |3.99  |2006-02-15 |
|427        |356    |GIANT TROOPERS             |A Fateful Display of a Feminist And a Monkey who must Vanquish a Monkey in The Canadian Rockies                                   |Children   |R     |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |443    |HURRICANE AFFAIR           |A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft                   |Comedy     |PG    |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |617    |NATURAL STOCK              |A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory                                        |Family     |PG-13 |JESUS MCCARTNEY     |1               |2.99  |2006-02-15 |
|427        |804    |SLEEPING SUSPECTS          |A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention                             |Horror     |PG-13 |JESUS MCCARTNEY     |1               |4.99  |2006-02-15 |
|427        |102    |BUBBLE GROSSE              |A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon                                          |Sports     |R     |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |336    |FRENCH HOLIDAY             |A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin                                                      |Documentary|PG    |JESUS MCCARTNEY     |1               |4.99  |2006-02-15 |
|427        |494    |KARATE MOON                |A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention                                        |Horror     |PG-13 |JESUS MCCARTNEY     |1               |5.99  |2006-02-15 |
|427        |176    |CONGENIALITY QUEST         |A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon                                          |Sports     |PG-13 |JESUS MCCARTNEY     |1               |1.99  |2006-02-15 |
|427        |70     |BIKINI BORROWERS           |A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station                           |Animation  |NC-17 |JESUS MCCARTNEY     |1               |6.99  |2006-02-15 |
|427        |529    |LONELY ELEPHANT            |A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia                                           |Comedy     |G     |JESUS MCCARTNEY     |1               |3.99  |2006-02-15 |
|427        |150    |CIDER DESIRE               |A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia                                   |Documentary|PG    |JESUS MCCARTNEY     |1               |3.99  |2006-02-15 |
|428        |577    |MILE MULAN                 |A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention                                        |Sports     |PG    |HERBERT KRUGER      |1               |4.99  |2006-02-15 |
|428        |142    |CHICKEN HELLFIGHTERS       |A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia                                        |Documentary|PG    |HERBERT KRUGER      |1               |3.99  |2006-02-15 |
|428        |122    |CARRIE BUNCH               |A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies                                |Horror     |PG    |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |684    |PIZZA JUMANJI              |A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat                                                           |Games      |NC-17 |HERBERT KRUGER      |1               |3.99  |2006-02-15 |
|428        |958    |WARDROBE PHANTOM           |A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India                                         |Drama      |G     |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |402    |HARPER DYING               |A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert                                 |Animation  |G     |HERBERT KRUGER      |1               |0.99  |2006-02-15 |
|428        |476    |JASON TRAP                 |A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery                                                  |Family     |NC-17 |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |581    |MINORITY KISS              |A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback                                       |Music      |G     |HERBERT KRUGER      |1               |5.99  |2006-02-15 |
|428        |996    |YOUNG LANGUAGE             |A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station                 |Documentary|G     |HERBERT KRUGER      |1               |0.99  |2006-02-15 |
|428        |212    |DARN FORRESTER             |A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat                                     |Action     |G     |HERBERT KRUGER      |1               |4.99  |2006-02-15 |
|428        |61     |BEAUTY GREASE              |A Fast-Paced Display of a Composer And a Moose who must Sink a Robot in An Abandoned Mine Shaft                                   |Drama      |G     |HERBERT KRUGER      |1               |5.99  |2006-02-15 |
|428        |17     |ALONE TRIP                 |A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House                             |Music      |R     |HERBERT KRUGER      |1               |6.99  |2006-02-15 |
|428        |664    |PATRIOT ROMAN              |A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California                                  |Action     |PG    |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |202    |DADDY PITTSBURGH           |A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico                                        |Comedy     |G     |HERBERT KRUGER      |1               |4.99  |2006-02-15 |
|428        |457    |INDEPENDENCE HOTEL         |A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery                                           |Documentary|NC-17 |HERBERT KRUGER      |1               |4.99  |2006-02-15 |
|428        |891    |TIMBERLAND SKY             |A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat                                                            |Classics   |G     |HERBERT KRUGER      |1               |5.99  |2006-02-15 |
|428        |592    |MONSTER SPARTACUS          |A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia                                                     |Music      |PG    |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |484    |JERK PAYCHECK              |A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan                |Classics   |NC-17 |HERBERT KRUGER      |1               |4.99  |2006-02-15 |
|428        |526    |LOCK REAR                  |A Thoughtful Character Study of a Squirrel And a Technical Writer who must Outrace a Student in Ancient Japan                     |Travel     |R     |HERBERT KRUGER      |1               |2.99  |2006-02-15 |
|428        |600    |MOTIONS DETAILS            |A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House                                   |Horror     |PG    |HERBERT KRUGER      |1               |0.99  |2006-02-15 |
|429        |202    |DADDY PITTSBURGH           |A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico                                        |Comedy     |G     |FREDERICK ISBELL    |1               |5.99  |2006-02-15 |
|429        |609    |MUSCLE BRIGHT              |A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India                                    |Travel     |G     |FREDERICK ISBELL    |1               |2.99  |2006-02-15 |
|429        |708    |QUILLS BULL                |A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia                                                   |Documentary|R     |FREDERICK ISBELL    |1               |7.99  |2006-02-15 |
|429        |374    |GRAFFITI LOVE              |A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin                                       |Sci-Fi     |PG    |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|429        |117    |CANDLES GRAPES             |A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House                        |Games      |NC-17 |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|429        |623    |NEWTON LABYRINTH           |A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India                                     |Foreign    |PG    |FREDERICK ISBELL    |1               |5.99  |2006-02-15 |
|429        |361    |GLEAMING JAWBREAKER        |A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies                       |Sports     |NC-17 |FREDERICK ISBELL    |1               |2.99  |2006-02-15 |
|429        |968    |WEREWOLF LOLA              |A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery                                           |Action     |G     |FREDERICK ISBELL    |1               |7.99  |2006-02-15 |
|429        |740    |ROLLERCOASTER BRINGING     |A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank                                |Horror     |PG-13 |FREDERICK ISBELL    |1               |2.99  |2006-02-15 |
|429        |100    |BROOKLYN DESERT            |A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station                   |Foreign    |R     |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|429        |222    |DESERT POSEIDON            |A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans                                       |Horror     |R     |FREDERICK ISBELL    |1               |7.99  |2006-02-15 |
|429        |989    |WORKING MICROCOSMOS        |A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China                                                 |Travel     |R     |FREDERICK ISBELL    |1               |6.99  |2006-02-15 |
|429        |775    |SEATTLE EXPECATIONS        |A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert                  |Drama      |PG-13 |FREDERICK ISBELL    |1               |6.99  |2006-02-15 |
|429        |7      |AIRPLANE SIERRA            |A Touching Saga of a Hunter And a Butler who must Discover a Butler in A Jet Boat                                                 |Comedy     |PG-13 |FREDERICK ISBELL    |1               |4.99  |2006-02-15 |
|429        |753    |RUSH GOODFELLAS            |A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia                                             |Family     |PG    |FREDERICK ISBELL    |1               |1.99  |2006-02-15 |
|429        |792    |SHREK LICENSE              |A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat                                            |Foreign    |PG-13 |FREDERICK ISBELL    |1               |2.99  |2006-02-15 |
|429        |139    |CHASING FIGHT              |A Astounding Saga of a Technical Writer And a Butler who must Battle a Butler in A Shark Tank                                     |Family     |PG    |FREDERICK ISBELL    |1               |7.99  |2006-02-15 |
